"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM_REDE_SOCIAL";"DS_URL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001982181;3;"https://www.facebook.com/j.victor.spfc?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002189570;1;"https://www.instagram.com/cicinhasr?igsh=bXF2eHdqOGw2OXh3"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002157230;2;"https://facebook.com/nildo.lima.77"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002178662;2;"https://www.facebook.com/profile.php?id=100088808449851&mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002243577;2;"https://www.facebook.com/drgermanobbc?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001990379;1;"https://www.instagram.com/marinaldoadriano.of?igsh=cWdnYm8yYjBqdTE2"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002004347;1;"https://www.instagram.com/netodemaro/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001994354;2;"https://www.tiktok.com/@laviniaoliveira555?_t=8obC4vzTB0I&_r=1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002257078;1;"https://www.instagram.com/_viny.sj/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002025854;1;"https://www.instagram.com/cocademontadas/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002267916;1;"https://www.instagram.com/irandi_alcides050?igsh=MTYzM2V6YzQ3eGhpbg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002023869;1;"https://www.instagram.com/joaofelix.up/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002046638;1;"https://www.facebook.com/paulo.queiroz.186?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002039180;1;"https://www.instagram.com/danielmangueira"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002025519;1;"https://www.instagram.com/dr.franciscobraz?igsh=MTU4NnVidzl4bndqMg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002267923;1;"https://www.instagram.com/paulopequeno111?igsh=MTJ5aWQ2MTZ6anVkeA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002234997;1;"https://www.facebook.com/rafaeldurandcouto?mibextid=LQQj4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001994360;1;"https://www.instagram.com/alexandre.de_lala?igsh=MXExbHF4ZjF6aGw1OA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002000986;1;"https://www.instagram.com/jeancarlos.c.t?igsh=MTFvcXprNWxuN3A3Nw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002000987;1;"https://www.instagram.com/vitoriapereira9803?igsh=MTQwYzZ5M3VsbDVtcQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002116915;1;"https://www.instagram.com/renatasousa_01/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002247752;1;"https://www.instagram.com/sivannildolacerda_/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002116892;2;"https://www.facebook.com/dederomaopsb"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002045274;1;"https://www.instagram.com/netinhodelando?igsh=cnV3NGo2MmpuNjVv"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002131063;1;"https://www.instagram.com/ednateixeira6852?igsh=MWR1cjNka2V1MjJ4OA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002131137;1;"https://www.instagram.com/_sheilaagomes?igsh=cDRmazh6b3JydGUw"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002114537;1;"https://www.instagram.com/juarezbarbozadasilva?utm_source=qr&igsh=MW13MmQ4dWkweW"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002120668;2;"https://www.instagram.com/julieta.scarvalho?igsh=ZTY4ZWd2MmRhbmFx"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002011994;1;"https://www.instagram.com/geovaniogonzaga22?igsh=eDBkdHZrOWI0aGFs"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002045948;4;"https://www.facebook.com/LinsinhoOficial"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001899277;1;"https://www.facebook.com/share/81EGtaqvoDdRLgFp/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002046447;1;"https://www.instagram.com/altamirmeireles?igsh=YzR2b2IzeWFxbDdy"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002005637;1;"https://www.instagram.com/ricarlleson_?igsh=OGpuMGs2aHp2b2Rl"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001991748;1;"https://www.instagram.com/raquelnubiagomessilva?igsh=aG42cTh0bWx3c3c0"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001991259;2;"https://www.facebook.com/share/1JHhFekPgdyKThZh/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001982189;1;"https://www.facebook.com/franciscolindeildoaraujo?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001979987;1;"https://www.facebook.com/EwertonErnesto15"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001984903;1;"https://www.instagram.com/udirsantos/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002030091;2;"https://www.facebook.com/share/ibm7FLtDLCC3eQok/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002030099;1;"https://www.instagram.com/arnoud_cordeiroo?igsh=enRvbjA1N25jN3g3"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001923363;2;"https://www.facebook.com/naldonunes.viviane?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002026017;1;"https://www.instagram.com/fagner1hotmail/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001959523;1;"https://www.instagram.com/junior.matuto.5/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001959706;1;"https://www.instagram.com/edme.santos.73?igsh=ZHpkdjJzY2J3bXZn"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002152630;2;"https://www.facebook.com/profile.php?id=100074148697993&mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002180285;1;"https://www.instagram.com/ilton_degenesio?igsh=MWwyN2hqNjd4a3ln"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001924277;2;"https://www.facebook.com/icaro.teixeira.58"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001924279;1;"https://www.facebook.com/ednaldo.silva.7549"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002242044;1;"https://www.instagram.com/shylton_queiroz?igsh=MXVyamhucG0zZnA4dA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002103557;1;"https://www.instagram.com/designpvc_/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002110873;2;"https://www.facebook.com/francis.alex.7374?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001910147;1;"https://www.facebook.com/claudione.serafim.3?mibextid=JRoKGi"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138187;1;"https://www.instagram.com/socorrosantosnovo?igsh=MXdtbGVjOW9yNXNiOQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002140014;2;"https://www.tiktok.com/@dinhodowsley?_t=8pDov23moR4&_r=1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002137695;2;"https://web.facebook.com/vereadorjeovahoracio21242528"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001899349;2;"https://www.facebook.com/sueli.correiachaves?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002177745;1;"https://instagram.com/leleodoalternativo"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002242048;2;"https://www.instagram.com/medeiros_lindomar?igsh=MXNsanN3eG5nZ2Zlbg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002178660;2;"https://www.facebook.com/joseroberto.lourencodossantos.7?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002131133;1;"https://www.instagram.com/joao_filho_1981?utm_source=qr&igsh=Y3FoNTJ1d2F6Ymk2"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002116183;3;"https://www.facebook.com/victorhugosousanobrega"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002116470;1;"https://www.instagram.com/laerthcesario?igsh=c3JtbmZsZjhucjlm"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002179059;2;"https://www.facebook.com/cida.dantas.140?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002108764;1;"https://www.instagram.com/romonoval?igsh=MWxxd2NxNXpub2t3cQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001910418;1;"https://www.facebook.com/profile.php?id=100005141809187&mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001999647;1;"https://www.instagram.com/sargentoruinobrega/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001885819;1;"https://www.instagram.com/socorrodebiro?igsh=ajJ2cjlqMjk4cTM0"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002144588;1;"https://www.instagram.com/marciodias1302?igsh=MWxiZHV0cnE0dmszdQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960055;1;"https://www.facebook.com/elidjane.pereirasilva?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001964919;2;"https://www.instagram.com/dra.fatimafeitosa?igsh=MWh5dm9oMTB0dnhydA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001961967;1;"https://www.instagram.com/hiannanob?igsh=MTg5OGJpY2J6cm1veA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002019636;1;"https://www.instagram.com/hilariorivaldo?igsh=MXJwZnZlZWF3NWlmMw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001999664;1;"https://www.instagram.com/josiasmendes8498/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001941562;3;"https://www.facebook.com/vereadoraednalvadantas"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001941564;2;"https://www.instagram.com/nem_do_posto_/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001996882;1;"https://www.instagram.com/dededelula?igsh=Znc0Zjg0c3B4d2dj"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002030094;1;"https://www.instagram.com/cariolandovital?igsh=bzJ2aGw5M2hnYTZt"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002046849;1;"https://www.instagram.com/calfilhociviil?igsh=MXcwc2lha3dhM2Y3cQ=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044702;2;"https://www.facebook.com/search/top?q=ermando%20vieira"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002184167;1;"https://www.instagram.com/_galegoscp?igsh=MW1hYWs0bGhkcWNydg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002044479;1;"https://www.instagram.com/manoelcostaa.oficial/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960477;1;"https://www.instagram.com/fatimadeclaudino/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001960482;2;"https://www.facebook.com/elioma.lima.142"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001961498;3;"https://www.tiktok.com/@ramonmenezes.eng?_t=8oUQHSrO7RF&_r=1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002136976;1;"https://www.instagram.com/negao_de_benone/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001972558;1;"https://www.instagram.com/herbertvirginioalmeida"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001986545;2;"https://www.facebook.com/share/yeD6nPMn1pwZFXGd/?mibextid=LQQJ4d"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002112826;1;"https://www.instagram.com/bosco_neri?igsh=YTkwMDVqZnh3MGc5"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001971058;1;"https://www.instagram.com/dr.rodrigo.rdg?igsh=OTI3cDNlejdibW54"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002143429;1;"https://www.instagram.com/valdianemoreira?igsh=MWwwYmhzM2tjeTBybg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138182;1;"https://www.instagram.com/john.novojp"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002137735;1;"https://www.instagram.com/dilma_da_pazz/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001910279;2;"https://www.instagram.com/garrancho2?igsh=MWRtaXI0a216OG1iYw=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002045538;1;"https://www.instagram.com/carlafernandes_fc?igsh=MXFneG9kNnpwZ3k3ZA=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002137698;1;"https://www.instagram.com/ciceroeduardopb/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138442;1;"https://www.instagram.com/marcelo_cantalice?igsh=MW9uNHBiZHBjZnc3ag=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002184156;2;"https://www.instagram.com/felipefpa1?igsh=eXV1aWZueDJzMndm"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001979359;1;"https://www.instagram.com/brennanobregaa/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138173;3;"https://www.facebook.com/share/r/iLfko9xF16XQqUSL/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138173;6;"https://www.tiktok.com/@leodamata.pb?_t=8mQjm7pfX41&_r=1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138175;3;"https://www.threads.net/@pedroregispb"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138176;1;"https://www.rubenxavierbr.com/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002370212;1;"https://www.facebook.com/share/T1YvFKu3XBUqKSqm/?mibextid=qi2Omg"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002018521;1;"http://www.instagram.com/cybellenavarro"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002397218;2;"https://www.facebook.com/nildalania.braz"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002025548;1;"https://sigaa.ufpb.br/sigaa/portais/discente/beta/discente.jsf"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001926270;1;"https://www.instagram.com/flaviodaconstrucao2024?igsh=dDEzMGVqN3JwaWhr"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001923986;4;"https://pt-br.facebook.com/severopaiva"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002211809;1;"https://www.instagram.com/eminhoof/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001934838;1;"https://www.facebook.com/edvanildo.sousa.94?mibextid=rS40aB7S9Ucbxw6v"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002138451;1;"https://www.instagram.com/gabriellanobrega/profilecard/?igsh=OXU2a3k1anhrc3Vq"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002384459;1;"https://www.instagram.com/maricelia.firmino?igsh=cXo2NW04a3BmYTBy"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002183963;1;"https://www.instagram.com/hionarasaraivadv/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002223044;3;"https://www.tiktok.com/@marcos.bastos3?_t=8pJQjKjZmFi&_r=1"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002223049;1;"https://www.instagram.com/johannaestrela?igsh=MThvY2kzZm9pN2pzcQ%3D%3D&utm_source=qr"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002223054;2;"https://www.facebook.com/profile.php?id=100090645981253&mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002300966;1;"https://www.facebook.com/adailton.juliao.3"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002309796;2;"https://www.facebook.com/batista.amorim.39?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002007279;1;"https://www.instagram.com/ednaldomatematica13?utm_source=ig_web_button_share_she"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002030273;1;"https://www.facebook.com/jandir.kalidhia?mibextid=ZbWKwL"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150001988483;1;"https://www.instagram.com/amandaa_tavaress/"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002013984;2;"https://www.instagram.com/maercio_jdiniz?igsh=OWpybmVyNXVraDI2"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002049350;1;"https://www.instagram.com/romuloaguiar87?igsh=MXU4ZDZ0NnJ1YXZ4bg=="
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002272256;1;"https://www.facebook.com/santanarivaldo"
"28/09/2024";"08:31:42";2024;"PB";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";150002190787;1;"https://www.instagram.com/joaobrejeirojoaoluiz/"
